timestamp,end,s,i,open,close,high,low,volume,n
2023-05-16,2023-05-16 23:59:59.999,ETH,1d,1815.2,1823.3,1831.9,1795.3,1656.8057,4773
2023-05-17,2023-05-17 23:59:59.999,ETH,1d,1821.9,1821.5,1836.5,1784.8,1321.3737,4303
2023-05-18,2023-05-18 23:59:59.999,ETH,1d,1822.1,1799.6,1831.2,1772.0,660.9891,3010
2023-05-19,2023-05-19 23:59:59.999,ETH,1d,1799.5,1811.3,1829.3,1796.7,538.7989,2232
2023-05-20,2023-05-20 23:59:59.999,ETH,1d,1811.6,1819.1,1828.4,1806.3,382.2788,1284
2023-05-21,2023-05-21 23:59:59.999,ETH,1d,1819.1,1804.1,1828.3,1796.6,469.004,1603
2023-05-22,2023-05-22 23:59:59.999,ETH,1d,1803.9,1816.4,1826.4,1791.4,552.1814,2147
2023-05-23,2023-05-23 23:59:59.999,ETH,1d,1816.7,1853.0,1871.7,1670.6,515.5995,1672
2023-05-24,2023-05-24 23:59:59.999,ETH,1d,1853.1,1798.9,1853.1,1775.9,1337.3428,2922
2023-05-25,2023-05-25 23:59:59.999,ETH,1d,1799.1,1804.7,1818.2,1757.0,3796.9013,5032
2023-05-26,2023-05-26 23:59:59.999,ETH,1d,1805.2,1827.1,1838.7,1796.8,1553.3656,3233
2023-05-27,2023-05-27 23:59:59.999,ETH,1d,1826.9,1829.0,1835.2,1811.7,1348.2639,1862
2023-05-28,2023-05-28 23:59:59.999,ETH,1d,1829.0,1907.6,1922.9,1822.5,5387.6068,4492
2023-05-29,2023-05-29 23:59:59.999,ETH,1d,1908.4,1891.5,1927.4,1873.9,9284.5942,4838
2023-05-30,2023-05-30 23:59:59.999,ETH,1d,1891.4,1897.9,1916.6,1881.2,2703.5228,1772
2023-05-31,2023-05-31 23:59:59.999,ETH,1d,1901.5,1873.4,1904.9,1846.4,2568.8442,1542
2023-06-01,2023-06-01 23:59:59.999,ETH,1d,1873.7,1860.3,1889.3,1839.2,1052.9305,1344
2023-06-02,2023-06-02 23:59:59.999,ETH,1d,1860.8,1905.8,1911.5,1847.2,988.1948,2041
2023-06-03,2023-06-03 23:59:59.999,ETH,1d,1906.2,1891.7,1906.4,1881.5,250.9496,1228
2023-06-04,2023-06-04 23:59:59.999,ETH,1d,1891.5,1889.6,1914.2,1884.2,271.296,1319
2023-06-05,2023-06-05 23:59:59.999,ETH,1d,1887.3,1810.8,1889.7,1778.5,1558.7455,2569
2023-06-06,2023-06-06 23:59:59.999,ETH,1d,1810.0,1886.4,1894.9,1797.9,658.7044,1507
2023-06-07,2023-06-07 23:59:59.999,ETH,1d,1884.4,1832.4,1896.5,1822.5,1087.2399,1365
2023-06-08,2023-06-08 23:59:59.999,ETH,1d,1837.3,1848.7,1860.4,1828.2,281.3928,349
2023-06-09,2023-06-09 23:59:59.999,ETH,1d,1838.6,1837.2,1855.3,1828.1,267.4691,198
2023-06-10,2023-06-10 23:59:59.999,ETH,1d,1839.0,1753.7,1843.1,1716.8,2558.2997,887
2023-06-11,2023-06-11 23:59:59.999,ETH,1d,1750.0,1743.1,1774.8,1738.4,236.269,156
2023-06-12,2023-06-12 23:59:59.999,ETH,1d,1749.5,1740.2,1756.5,1719.5,456.0165,217
2023-06-13,2023-06-13 23:59:59.999,ETH,1d,1741.6,1735.6,1767.5,1725.0,348.5239,307
2023-06-14,2023-06-14 23:59:59.999,ETH,1d,1744.9,1649.9,1749.1,1632.8,258.6069,500
2023-06-15,2023-06-15 23:59:59.999,ETH,1d,1649.3,1665.6,1689.0,1626.9,340.9623,2548
2023-06-16,2023-06-16 23:59:59.999,ETH,1d,1666.2,1717.1,1734.9,1646.4,296.9863,2705
2023-06-17,2023-06-17 23:59:59.999,ETH,1d,1718.6,1726.9,1777.9,1713.7,241.3788,2571
2023-06-18,2023-06-18 23:59:59.999,ETH,1d,1727.5,1720.8,1747.3,1714.0,325.8642,2671
2023-06-19,2023-06-19 23:59:59.999,ETH,1d,1720.7,1737.1,1748.9,1700.0,288.3306,2554
2023-06-20,2023-06-20 23:59:59.999,ETH,1d,1736.4,1791.7,1797.4,1714.3,455.2932,2635
2023-06-21,2023-06-21 23:59:59.999,ETH,1d,1792.3,1888.9,1901.8,1786.6,712.6067,2757
2023-06-22,2023-06-22 23:59:59.999,ETH,1d,1889.0,1872.7,1932.9,1867.0,541.9316,2656
2023-06-23,2023-06-23 23:59:59.999,ETH,1d,1871.8,1892.2,1934.4,1860.3,485.1475,2743
2023-06-24,2023-06-24 23:59:59.999,ETH,1d,1892.0,1875.2,1904.9,1865.0,409.1245,2725
2023-06-25,2023-06-25 23:59:59.999,ETH,1d,1875.3,1898.5,1930.6,1868.1,344.4235,2665
2023-06-26,2023-06-26 23:59:59.999,ETH,1d,1898.1,1858.9,1907.2,1839.5,422.8236,2766
2023-06-27,2023-06-27 23:59:59.999,ETH,1d,1859.1,1889.8,1913.2,1855.0,278.3044,2554
2023-06-28,2023-06-28 23:59:59.999,ETH,1d,1888.9,1826.7,1889.0,1814.0,340.5344,2759
2023-06-29,2023-06-29 23:59:59.999,ETH,1d,1828.0,1850.9,1879.2,1827.3,214.028,2670
2023-06-30,2023-06-30 23:59:59.999,ETH,1d,1851.7,1933.0,1948.5,1825.8,421.9872,2842
2023-07-01,2023-07-01 23:59:59.999,ETH,1d,1933.3,1924.7,1945.9,1908.6,365.8327,3220
2023-07-02,2023-07-02 23:59:59.999,ETH,1d,1923.7,1938.8,1965.5,1883.2,389.0699,2671
2023-07-03,2023-07-03 23:59:59.999,ETH,1d,1938.0,1955.5,1977.6,1934.0,365.4963,2532
2023-07-04,2023-07-04 23:59:59.999,ETH,1d,1954.7,1935.6,1966.9,1930.7,363.5971,2561
2023-07-05,2023-07-05 23:59:59.999,ETH,1d,1936.1,1910.4,1945.0,1894.5,444.4398,3211
2023-07-06,2023-07-06 23:59:59.999,ETH,1d,1910.5,1846.9,1957.1,1845.5,904.1875,2897
2023-07-07,2023-07-07 23:59:59.999,ETH,1d,1846.2,1870.5,1878.7,1827.8,333.6832,2767
2023-07-08,2023-07-08 23:59:59.999,ETH,1d,1870.3,1864.3,1873.7,1843.2,216.957,2592
2023-07-09,2023-07-09 23:59:59.999,ETH,1d,1864.8,1863.1,1879.0,1856.0,436.8453,2960
2023-07-10,2023-07-10 23:59:59.999,ETH,1d,1861.4,1879.3,1904.7,1846.8,528.5426,2954
2023-07-11,2023-07-11 23:59:59.999,ETH,1d,1879.7,1878.0,1889.7,1863.4,470.7283,2727
2023-07-12,2023-07-12 23:59:59.999,ETH,1d,1878.0,1871.6,1907.0,1864.0,648.7542,2781
2023-07-13,2023-07-13 23:59:59.999,ETH,1d,1871.4,2005.3,2013.0,1863.0,740.0846,2976
2023-07-14,2023-07-14 23:59:59.999,ETH,1d,2005.8,1937.2,2026.0,1899.0,1185.3628,3075
2023-07-15,2023-07-15 23:59:59.999,ETH,1d,1937.4,1930.3,1944.7,1925.6,311.0511,2566
2023-07-16,2023-07-16 23:59:59.999,ETH,1d,1930.9,1921.3,1942.1,1912.6,276.5766,2631
2023-07-17,2023-07-17 23:59:59.999,ETH,1d,1920.0,1911.0,1935.3,1875.0,751.0105,2689
2023-07-18,2023-07-18 23:59:59.999,ETH,1d,1910.8,1897.8,1916.7,1878.9,477.4027,2652
2023-07-19,2023-07-19 23:59:59.999,ETH,1d,1897.9,1888.5,1921.9,1881.5,399.2948,2550
2023-07-20,2023-07-20 23:59:59.999,ETH,1d,1888.5,1890.4,1929.4,1877.9,393.3901,2602
2023-07-21,2023-07-21 23:59:59.999,ETH,1d,1890.9,1890.9,1904.2,1884.6,193.6385,2491
2023-07-22,2023-07-22 23:59:59.999,ETH,1d,1890.9,1866.1,1897.0,1847.8,186.6454,2583
2023-07-23,2023-07-23 23:59:59.999,ETH,1d,1865.7,1888.1,1904.9,1858.4,340.379,2659
2023-07-24,2023-07-24 23:59:59.999,ETH,1d,1888.1,1849.0,1890.3,1832.0,243.7864,2618
2023-07-25,2023-07-25 23:59:59.999,ETH,1d,1849.6,1857.0,1868.0,1845.0,227.3517,2610
2023-07-26,2023-07-26 23:59:59.999,ETH,1d,1857.4,1871.9,1886.6,1848.4,280.0033,2594
2023-07-27,2023-07-27 23:59:59.999,ETH,1d,1871.5,1860.6,1885.8,1854.5,419.9469,2578
2023-07-28,2023-07-28 23:59:59.999,ETH,1d,1860.3,1873.9,1881.1,1856.6,186.4572,2613
2023-07-29,2023-07-29 23:59:59.999,ETH,1d,1873.8,1880.0,1886.7,1868.7,153.6529,2589
2023-07-30,2023-07-30 23:59:59.999,ETH,1d,1880.3,1861.3,1885.2,1849.0,175.1566,2637
2023-07-31,2023-07-31 23:59:59.999,ETH,1d,1861.1,1855.8,1875.0,1850.6,285.9716,2532
2023-08-01,2023-08-01 23:59:59.999,ETH,1d,1855.3,1873.9,1874.1,1815.2,389.5745,2681
2023-08-02,2023-08-02 23:59:59.999,ETH,1d,1873.5,1839.7,1878.6,1822.3,582.5328,2728
2023-08-03,2023-08-03 23:59:59.999,ETH,1d,1839.6,1835.0,1858.8,1826.0,2578.3514,3178
2023-08-04,2023-08-04 23:59:59.999,ETH,1d,1834.6,1830.0,1848.9,1817.2,478.9791,2663
2023-08-05,2023-08-05 23:59:59.999,ETH,1d,1829.7,1835.7,1839.3,1826.8,134.0793,2620
2023-08-06,2023-08-06 23:59:59.999,ETH,1d,1836.2,1829.9,1838.3,1826.0,201.5927,2621
2023-08-07,2023-08-07 23:59:59.999,ETH,1d,1829.5,1829.0,1846.0,1803.0,277.9106,2656
2023-08-08,2023-08-08 23:59:59.999,ETH,1d,1828.9,1855.6,1875.0,1825.7,231.4933,2592
2023-08-09,2023-08-09 23:59:59.999,ETH,1d,1856.4,1854.8,1871.1,1846.3,227.2568,2684
2023-08-10,2023-08-10 23:59:59.999,ETH,1d,1855.3,1851.9,1865.1,1846.9,163.467,2608
2023-08-11,2023-08-11 23:59:59.999,ETH,1d,1852.1,1848.8,1857.4,1839.0,260.0341,2647
2023-08-12,2023-08-12 23:59:59.999,ETH,1d,1849.0,1849.4,1853.2,1845.6,140.268,2517
2023-08-13,2023-08-13 23:59:59.999,ETH,1d,1849.8,1840.3,1862.1,1835.0,202.5947,2636
2023-08-14,2023-08-14 23:59:59.999,ETH,1d,1840.7,1844.9,1856.1,1835.0,216.6387,2514
2023-08-15,2023-08-15 23:59:59.999,ETH,1d,1846.1,1828.4,1847.2,1815.0,188.7789,2544
2023-08-16,2023-08-16 23:59:59.999,ETH,1d,1828.8,1807.0,1831.4,1799.0,390.7754,2708
2023-08-17,2023-08-17 23:59:59.999,ETH,1d,1808.0,1683.2,1809.6,1493.3,3793.5207,3880
2023-08-18,2023-08-18 23:59:59.999,ETH,1d,1682.0,1660.4,1698.7,1642.0,603.7926,2644
2023-08-19,2023-08-19 23:59:59.999,ETH,1d,1660.4,1669.0,1692.7,1653.2,329.6166,2581
2023-08-20,2023-08-20 23:59:59.999,ETH,1d,1669.0,1683.8,1691.8,1661.6,234.9492,2448
2023-08-21,2023-08-21 23:59:59.999,ETH,1d,1684.1,1666.8,1685.6,1648.1,635.9742,2572
2023-08-22,2023-08-22 23:59:59.999,ETH,1d,1667.6,1634.2,1669.0,1576.0,608.7347,2703
2023-08-23,2023-08-23 23:59:59.999,ETH,1d,1635.1,1679.0,1696.4,1629.0,443.6973,2627
2023-08-24,2023-08-24 23:59:59.999,ETH,1d,1679.2,1660.8,1683.0,1639.0,331.3316,2589
2023-08-25,2023-08-25 23:59:59.999,ETH,1d,1660.7,1653.2,1677.2,1635.9,385.2527,2728
2023-08-26,2023-08-26 23:59:59.999,ETH,1d,1653.0,1646.8,1655.1,1643.4,268.4687,2634
2023-08-27,2023-08-27 23:59:59.999,ETH,1d,1646.0,1657.6,1659.6,1645.6,191.6801,2440
2023-08-28,2023-08-28 23:59:59.999,ETH,1d,1657.2,1652.8,1663.4,1623.3,251.831,2324
2023-08-29,2023-08-29 23:59:59.999,ETH,1d,1653.2,1729.4,1745.0,1639.9,551.7689,2315
2023-08-30,2023-08-30 23:59:59.999,ETH,1d,1729.2,1704.0,1730.2,1696.0,251.682,2035
2023-08-31,2023-08-31 23:59:59.999,ETH,1d,1704.3,1645.1,1729.2,1629.8,668.4484,2428
2023-09-01,2023-09-01 23:59:59.999,ETH,1d,1645.6,1628.7,1654.1,1603.2,762.5141,2365
2023-09-02,2023-09-02 23:59:59.999,ETH,1d,1628.2,1636.7,1644.5,1627.2,12614.5876,9134
2023-09-03,2023-09-03 23:59:59.999,ETH,1d,1636.7,1635.5,1646.9,1624.9,184.6132,2263
2023-09-04,2023-09-04 23:59:59.999,ETH,1d,1635.9,1630.1,1643.2,1616.4,498.5262,2489
2023-09-05,2023-09-05 23:59:59.999,ETH,1d,1630.6,1634.0,1646.9,1609.8,381.7298,2241
2023-09-06,2023-09-06 23:59:59.999,ETH,1d,1634.6,1632.4,1675.2,1610.9,1458.8051,2561
2023-09-07,2023-09-07 23:59:59.999,ETH,1d,1632.9,1648.8,1660.4,1622.0,1612.9825,2424
2023-09-08,2023-09-08 23:59:59.999,ETH,1d,1648.8,1637.3,1659.2,1618.2,520.9734,2262
2023-09-09,2023-09-09 23:59:59.999,ETH,1d,1637.0,1635.8,1638.2,1630.5,203.4114,2214
2023-09-10,2023-09-10 23:59:59.999,ETH,1d,1636.1,1616.8,1636.1,1598.7,1150.7061,2194
2023-09-11,2023-09-11 23:59:59.999,ETH,1d,1617.8,1551.3,1618.7,1531.4,2360.1983,2266
2023-09-12,2023-09-12 23:59:59.999,ETH,1d,1551.4,1593.4,1625.1,1549.0,1326.7664,2340
2023-09-13,2023-09-13 23:59:59.999,ETH,1d,1592.4,1607.9,1619.0,1581.1,636.4245,2162
2023-09-14,2023-09-14 23:59:59.999,ETH,1d,1608.0,1626.1,1643.8,1606.9,576.5152,2282
2023-09-15,2023-09-15 23:59:59.999,ETH,1d,1626.1,1640.6,1653.2,1610.8,579.9299,2655
2023-09-16,2023-09-16 23:59:59.999,ETH,1d,1641.8,1634.1,1650.3,1630.7,749.9083,2556
2023-09-17,2023-09-17 23:59:59.999,ETH,1d,1633.8,1622.1,1635.5,1612.1,1286.6225,2859
2023-09-18,2023-09-18 23:59:59.999,ETH,1d,1621.8,1637.3,1670.0,1605.3,1820.7172,3426
2023-09-19,2023-09-19 23:59:59.999,ETH,1d,1635.9,1643.6,1660.0,1627.5,801.9631,2306
2023-09-20,2023-09-20 23:59:59.999,ETH,1d,1643.7,1623.2,1650.3,1604.9,1646.8639,2262
2023-09-21,2023-09-21 23:59:59.999,ETH,1d,1622.4,1584.3,1625.9,1570.0,1354.8852,2224
2023-09-22,2023-09-22 23:59:59.999,ETH,1d,1584.7,1593.6,1602.3,1578.5,470.068,2210
2023-09-23,2023-09-23 23:59:59.999,ETH,1d,1593.2,1594.0,1598.6,1587.5,354.1405,2149
2023-09-24,2023-09-24 23:59:59.999,ETH,1d,1593.9,1580.1,1600.1,1568.3,645.0825,2174
2023-09-25,2023-09-25 23:59:59.999,ETH,1d,1580.8,1588.2,1598.0,1562.7,1504.6905,2266
2023-09-26,2023-09-26 23:59:59.999,ETH,1d,1588.3,1594.8,1599.2,1580.7,645.8982,2349
2023-09-27,2023-09-27 23:59:59.999,ETH,1d,1594.6,1598.6,1633.8,1584.5,626.316,2298
2023-09-28,2023-09-28 23:59:59.999,ETH,1d,1598.3,1652.4,1665.7,1597.8,1260.5306,2363
2023-09-29,2023-09-29 23:59:59.999,ETH,1d,1652.7,1667.9,1688.0,1647.9,1133.0982,2239
2023-09-30,2023-09-30 23:59:59.999,ETH,1d,1667.7,1670.5,1694.0,1666.3,1025.0818,2237
2023-10-01,2023-10-01 23:59:59.999,ETH,1d,1670.6,1733.5,1769.0,1668.5,1347.9897,2317
2023-10-02,2023-10-02 23:59:59.999,ETH,1d,1734.4,1661.7,1743.9,1634.6,1264.068,2461
2023-10-03,2023-10-03 23:59:59.999,ETH,1d,1661.9,1657.2,1670.1,1643.6,612.7018,2287
2023-10-04,2023-10-04 23:59:59.999,ETH,1d,1656.7,1647.8,1657.8,1628.5,1043.0667,2360
2023-10-05,2023-10-05 23:59:59.999,ETH,1d,1647.6,1611.1,1654.4,1605.2,1200.8999,2609
2023-10-06,2023-10-06 23:59:59.999,ETH,1d,1611.5,1645.3,1661.6,1611.4,1160.9948,2392
2023-10-07,2023-10-07 23:59:59.999,ETH,1d,1645.1,1633.4,1647.6,1629.6,419.6638,2304
2023-10-08,2023-10-08 23:59:59.999,ETH,1d,1633.8,1632.5,1641.1,1616.5,341.8706,2277
2023-10-09,2023-10-09 23:59:59.999,ETH,1d,1632.2,1580.3,1635.0,1546.5,1762.9116,2562
2023-10-10,2023-10-10 23:59:59.999,ETH,1d,1579.8,1567.3,1594.2,1552.0,826.4172,2421
2023-10-11,2023-10-11 23:59:59.999,ETH,1d,1567.2,1566.6,1578.4,1549.0,1124.1028,2393
2023-10-12,2023-10-12 23:59:59.999,ETH,1d,1566.8,1539.9,1567.9,1523.4,847.4234,2332
2023-10-13,2023-10-13 23:59:59.999,ETH,1d,1539.5,1552.5,1577.0,1538.0,1963.1039,2473
2023-10-14,2023-10-14 23:59:59.999,ETH,1d,1552.2,1555.4,1560.8,1545.6,892.4495,2328
2023-10-15,2023-10-15 23:59:59.999,ETH,1d,1555.0,1557.9,1567.0,1549.5,632.248,2278
2023-10-16,2023-10-16 23:59:59.999,ETH,1d,1558.0,1598.8,1642.2,1555.0,2449.3574,2559
2023-10-17,2023-10-17 23:59:59.999,ETH,1d,1598.6,1564.3,1600.5,1552.8,986.3415,2392
2023-10-18,2023-10-18 23:59:59.999,ETH,1d,1564.5,1562.5,1584.4,1555.1,1051.0481,2338
2023-10-19,2023-10-19 23:59:59.999,ETH,1d,1562.6,1566.3,1573.9,1542.2,1031.0012,2371
2023-10-20,2023-10-20 23:59:59.999,ETH,1d,1566.3,1603.4,1627.7,1560.7,1349.7799,2908
2023-10-21,2023-10-21 23:59:59.999,ETH,1d,1603.5,1628.3,1642.6,1591.8,979.2623,2717
2023-10-22,2023-10-22 23:59:59.999,ETH,1d,1629.0,1662.1,1667.6,1621.8,1662.204,2822
2023-10-23,2023-10-23 23:59:59.999,ETH,1d,1662.9,1767.2,1799.0,1656.8,4566.4078,3459
2023-10-24,2023-10-24 23:59:59.999,ETH,1d,1767.4,1784.9,1855.1,1756.3,5269.2942,3384
2023-10-25,2023-10-25 23:59:59.999,ETH,1d,1784.7,1787.3,1815.5,1761.5,2726.1192,2675
2023-10-26,2023-10-26 23:59:59.999,ETH,1d,1787.2,1804.2,1866.8,1763.1,2949.77,2936
2023-10-27,2023-10-27 23:59:59.999,ETH,1d,1804.1,1780.6,1804.5,1749.8,1008.0712,2408
2023-10-28,2023-10-28 23:59:59.999,ETH,1d,1780.7,1777.8,1804.4,1771.6,438.6412,2260
2023-10-29,2023-10-29 23:59:59.999,ETH,1d,1777.4,1796.5,1812.7,1764.5,542.3251,2327
2023-10-30,2023-10-30 23:59:59.999,ETH,1d,1796.7,1810.8,1831.8,1779.4,1621.1866,2577
2023-10-31,2023-10-31 23:59:59.999,ETH,1d,1810.8,1817.1,1820.6,1783.8,1588.3612,2783
2023-11-01,2023-11-01 23:59:59.999,ETH,1d,1815.9,1848.5,1859.7,1784.2,3163.3144,3513
2023-11-02,2023-11-02 23:59:59.999,ETH,1d,1848.2,1800.5,1874.9,1785.3,3351.6052,3213
2023-11-03,2023-11-03 23:59:59.999,ETH,1d,1801.1,1833.9,1839.7,1779.0,3016.3086,3407
2023-11-04,2023-11-04 23:59:59.999,ETH,1d,1834.5,1858.6,1872.8,1826.2,1974.9456,2954
2023-11-05,2023-11-05 23:59:59.999,ETH,1d,1858.1,1893.7,1913.8,1847.2,4412.6781,3637
2023-11-06,2023-11-06 23:59:59.999,ETH,1d,1892.9,1902.3,1915.6,1870.5,2926.2499,3291
2023-11-07,2023-11-07 23:59:59.999,ETH,1d,1901.6,1886.6,1907.8,1850.7,3302.6087,3756
2023-11-08,2023-11-08 23:59:59.999,ETH,1d,1886.4,1890.8,1905.6,1874.1,3442.8944,2793
2023-11-09,2023-11-09 23:59:59.999,ETH,1d,1889.2,2124.1,2138.2,1884.8,20050.6045,4761
2023-11-10,2023-11-10 23:59:59.999,ETH,1d,2124.1,2079.3,2138.0,2068.3,11406.6513,6126
2023-11-11,2023-11-11 23:59:59.999,ETH,1d,2080.0,2053.9,2093.2,2034.3,9664.9598,4888
2023-11-12,2023-11-12 23:59:59.999,ETH,1d,2053.8,2046.4,2071.7,2015.0,8386.7786,5286
2023-11-13,2023-11-13 23:59:59.999,ETH,1d,2046.0,2055.3,2119.9,2031.0,10946.269,6820
2023-11-14,2023-11-14 23:59:59.999,ETH,1d,2055.3,1981.1,2066.9,1922.4,9133.7712,6206
2023-11-15,2023-11-15 23:59:59.999,ETH,1d,1981.7,2059.8,2062.9,1969.1,8323.1055,5097
2023-11-16,2023-11-16 23:59:59.999,ETH,1d,2058.9,1963.9,2092.8,1941.4,10193.3062,5883
2023-11-17,2023-11-17 23:59:59.999,ETH,1d,1962.9,1963.2,1992.3,1908.9,6578.4137,5945
2023-11-18,2023-11-18 23:59:59.999,ETH,1d,1962.0,1963.7,1971.6,1918.1,3665.8944,4663
2023-11-19,2023-11-19 23:59:59.999,ETH,1d,1963.6,2013.3,2017.3,1944.4,2693.5723,3751
2023-11-20,2023-11-20 23:59:59.999,ETH,1d,2014.4,2021.7,2068.7,1993.8,12060.2402,6866
2023-11-21,2023-11-21 23:59:59.999,ETH,1d,2021.4,1932.8,2034.8,1932.8,30143.1489,7347
2023-11-22,2023-11-22 23:59:59.999,ETH,1d,1932.3,2064.1,2094.5,1930.7,9548.6426,5533
2023-11-23,2023-11-23 23:59:59.999,ETH,1d,2063.8,2061.9,2088.7,2040.6,6175.8391,5079
2023-11-24,2023-11-24 23:59:59.999,ETH,1d,2061.7,2081.7,2133.3,2060.0,9154.3621,6869
2023-11-25,2023-11-25 23:59:59.999,ETH,1d,2080.8,2083.9,2090.6,2066.5,5300.8194,5295
2023-11-26,2023-11-26 23:59:59.999,ETH,1d,2083.8,2063.4,2095.1,2037.0,8356.1391,7359
2023-11-27,2023-11-27 23:59:59.999,ETH,1d,2063.7,2027.5,2071.8,1987.5,10376.2514,8235
2023-11-28,2023-11-28 23:59:59.999,ETH,1d,2028.8,2048.4,2076.5,1995.9,12352.5799,7650
2023-11-29,2023-11-29 23:59:59.999,ETH,1d,2048.6,2030.3,2075.9,2020.8,10644.8905,5369
2023-11-30,2023-11-30 23:59:59.999,ETH,1d,2029.5,2053.4,2057.1,2022.0,11336.1768,5643
2023-12-01,2023-12-01 23:59:59.999,ETH,1d,2054.6,2087.8,2113.1,2046.2,20042.3066,8582
2023-12-02,2023-12-02 23:59:59.999,ETH,1d,2087.8,2166.9,2194.7,2086.6,29935.6184,7661
2023-12-03,2023-12-03 23:59:59.999,ETH,1d,2167.1,2196.1,2220.5,2150.9,17928.8575,8550
2023-12-04,2023-12-04 23:59:59.999,ETH,1d,2195.4,2244.8,2277.2,2193.7,23178.0769,10269
2023-12-05,2023-12-05 23:59:59.999,ETH,1d,2244.0,2297.2,2311.6,2189.1,34718.8672,12884
2023-12-06,2023-12-06 23:59:59.999,ETH,1d,2297.2,2233.7,2314.6,2220.0,25150.0637,10406
2023-12-07,2023-12-07 23:59:59.999,ETH,1d,2233.4,2358.9,2386.6,2224.9,23958.3536,9021
2023-12-08,2023-12-08 23:59:59.999,ETH,1d,2357.9,2360.5,2392.9,2340.7,15896.2411,7204
2023-12-09,2023-12-09 23:59:59.999,ETH,1d,2361.0,2342.7,2405.0,2332.7,22404.6843,8474
2023-12-10,2023-12-10 23:59:59.999,ETH,1d,2342.5,2354.1,2379.0,2324.3,18268.042,8473
2023-12-11,2023-12-11 23:59:59.999,ETH,1d,2354.2,2227.5,2356.3,2161.7,51839.1064,12385
2023-12-12,2023-12-12 23:59:59.999,ETH,1d,2226.8,2205.1,2245.9,2168.7,22492.3445,18547
2023-12-13,2023-12-13 23:59:59.999,ETH,1d,2205.2,2263.5,2287.0,2147.4,26191.3341,19291
2023-12-14,2023-12-14 23:59:59.999,ETH,1d,2263.2,2317.6,2334.7,2243.5,21239.7873,26924
2023-12-15,2023-12-15 23:59:59.999,ETH,1d,2317.4,2222.5,2319.7,2201.5,21122.505,17483
2023-12-16,2023-12-16 23:59:59.999,ETH,1d,2222.0,2229.5,2266.0,2211.3,11301.0042,6413
2023-12-17,2023-12-17 23:59:59.999,ETH,1d,2229.1,2200.0,2251.9,2194.3,14096.2562,8441
2023-12-18,2023-12-18 23:59:59.999,ETH,1d,2198.9,2220.0,2225.4,2120.0,19922.9952,13217
2023-12-19,2023-12-19 23:59:59.999,ETH,1d,2220.7,2180.3,2255.7,2137.3,18436.9943,12407
2023-12-20,2023-12-20 23:59:59.999,ETH,1d,2180.2,2204.5,2270.9,2157.8,30624.6229,16838
2023-12-21,2023-12-21 23:59:59.999,ETH,1d,2204.1,2241.7,2283.4,2183.6,20250.6564,11915
2023-12-22,2023-12-22 23:59:59.999,ETH,1d,2241.6,2327.9,2347.0,2233.4,27173.8469,14670
2023-12-23,2023-12-23 23:59:59.999,ETH,1d,2328.4,2311.3,2332.8,2266.4,17308.2634,12272
2023-12-24,2023-12-24 23:59:59.999,ETH,1d,2310.7,2265.7,2327.6,2248.8,15619.6414,12982
2023-12-25,2023-12-25 23:59:59.999,ETH,1d,2265.5,2273.6,2306.7,2254.5,17137.1765,12673
2023-12-26,2023-12-26 23:59:59.999,ETH,1d,2272.8,2233.1,2276.5,2172.1,23816.3538,15201
2023-12-27,2023-12-27 23:59:59.999,ETH,1d,2233.0,2381.6,2395.0,2214.7,25960.5917,19409
2023-12-28,2023-12-28 23:59:59.999,ETH,1d,2381.4,2346.3,2448.2,2337.7,38933.2413,19166
2023-12-29,2023-12-29 23:59:59.999,ETH,1d,2346.3,2301.6,2388.9,2255.9,52015.0922,23931
2023-12-30,2023-12-30 23:59:59.999,ETH,1d,2300.8,2293.4,2324.3,2269.2,17868.508,12823
2023-12-31,2023-12-31 23:59:59.999,ETH,1d,2293.1,2284.7,2324.6,2261.1,29992.565,15317
2024-01-01,2024-01-01 23:59:59.999,ETH,1d,2284.3,2355.5,2355.5,2268.0,27866.0026,13816
2024-01-02,2024-01-02 23:59:59.999,ETH,1d,2354.9,2356.6,2434.8,2343.6,24944.9645,21206
2024-01-03,2024-01-03 23:59:59.999,ETH,1d,2356.8,2211.4,2386.1,1888.0,88705.2009,35393
2024-01-04,2024-01-04 23:59:59.999,ETH,1d,2211.2,2269.3,2295.0,2202.3,39507.8721,24755
2024-01-05,2024-01-05 23:59:59.999,ETH,1d,2269.3,2269.6,2277.9,2206.3,59982.0882,24832
2024-01-06,2024-01-06 23:59:59.999,ETH,1d,2269.6,2240.4,2270.3,2216.9,47523.1106,21976
2024-01-07,2024-01-07 23:59:59.999,ETH,1d,2240.4,2220.3,2258.0,2204.7,38267.3986,28837
2024-01-08,2024-01-08 23:59:59.999,ETH,1d,2220.7,2334.3,2360.8,2166.3,41622.202,52133
2024-01-09,2024-01-09 23:59:59.999,ETH,1d,2334.1,2346.8,2379.2,2225.4,62590.6838,64312
2024-01-10,2024-01-10 23:59:59.999,ETH,1d,2346.6,2584.0,2646.5,2341.3,91078.419,69961
2024-01-11,2024-01-11 23:59:59.999,ETH,1d,2585.7,2623.2,2693.4,2566.9,77246.3304,64229
2024-01-12,2024-01-12 23:59:59.999,ETH,1d,2623.2,2524.4,2720.0,2458.2,118073.088,73354
2024-01-13,2024-01-13 23:59:59.999,ETH,1d,2524.5,2580.5,2592.1,2498.5,44155.7993,47038
